x	y	piece_id	level_used	pt_idx	n_pts
46	54	1	0.17635658914728683	1	5
48	52	1	0.17635658914728683	2	5
46	51.966777408637874	1	0.17635658914728683	3	5
44	52	1	0.17635658914728683	4	5
46	54	1	0.17635658914728683	5	5
50	52	2	0.17635658914728683	1	5
52	50	2	0.17635658914728683	2	5
50	49.220438912545035	2	0.17635658914728683	3	5
48.38161294709642	50	2	0.17635658914728683	4	5
50	52	2	0.17635658914728683	5	5
54	46	3	0.17635658914728683	1	5
54.52713178294574	44	3	0.17635658914728683	2	5
54	42	3	0.17635658914728683	3	5
52	44	3	0.17635658914728683	4	5
54	46	3	0.17635658914728683	5	5
60	42	4	0.17635658914728683	1	77
62	40	4	0.17635658914728683	2	77
62	38	4	0.17635658914728683	3	77
62	38	4	0.17635658914728683	4	77
64	36	4	0.17635658914728683	5	77
64	36	4	0.17635658914728683	6	77
66	34	4	0.17635658914728683	7	77
66	34	4	0.17635658914728683	8	77
68	32	4	0.17635658914728683	9	77
68	32	4	0.17635658914728683	10	77
70	32	4	0.17635658914728683	11	77
72	30	4	0.17635658914728683	12	77
71.02096083231334	28	4	0.17635658914728683	13	77
72	27.038652766639935	4	0.17635658914728683	14	77
73.03865276663994	26	4	0.17635658914728683	15	77
74	25.01943294042689	4	0.17635658914728683	16	77
76	26	4	0.17635658914728683	17	77
78	24	4	0.17635658914728683	18	77
78	22	4	0.17635658914728683	19	77
78	22	4	0.17635658914728683	20	77
80	22	4	0.17635658914728683	21	77
82	20	4	0.17635658914728683	22	77
81.04790192113245	18	4	0.17635658914728683	23	77
82	17.048844859241125	4	0.17635658914728683	24	77
84	18	4	0.17635658914728683	25	77
86	16	4	0.17635658914728683	26	77
86	16	4	0.17635658914728683	27	77
88	14	4	0.17635658914728683	28	77
88	14	4	0.17635658914728683	29	77
90	12	4	0.17635658914728683	30	77
90	12	4	0.17635658914728683	31	77
92	10	4	0.17635658914728683	32	77
92	8	4	0.17635658914728683	33	77
90	6	4	0.17635658914728683	34	77
88	6	4	0.17635658914728683	35	77
86	8	4	0.17635658914728683	36	77
86.60539962576851	10	4	0.17635658914728683	37	77
86	10.595316368359105	4	0.17635658914728683	38	77
84.59531636835911	12	4	0.17635658914728683	39	77
84	12.595009448879633	4	0.17635658914728683	40	77
82.93953488372092	12	4	0.17635658914728683	41	77
82	10	4	0.17635658914728683	42	77
80	10	4	0.17635658914728683	43	77
78	12	4	0.17635658914728683	44	77
78	12	4	0.17635658914728683	45	77
77.4186046511628	14	4	0.17635658914728683	46	77
76	14.298653610771114	4	0.17635658914728683	47	77
74.70697674418605	16	4	0.17635658914728683	48	77
76	17.293023255813953	4	0.17635658914728683	49	77
77.29302325581395	16	4	0.17635658914728683	50	77
78	14.232558139534884	4	0.17635658914728683	51	77
79.06046511627908	16	4	0.17635658914728683	52	77
78.95209807886754	18	4	0.17635658914728683	53	77
78	18.959857798844617	4	0.17635658914728683	54	77
76.95985779884461	20	4	0.17635658914728683	55	77
76	20.95244316697152	4	0.17635658914728683	56	77
74	20.63049095607235	4	0.17635658914728683	57	77
73.50697674418605	22	4	0.17635658914728683	58	77
72.62187769164514	24	4	0.17635658914728683	59	77
72	24.60551248923342	4	0.17635658914728683	60	77
70	26	4	0.17635658914728683	61	77
70	26	4	0.17635658914728683	62	77
68	28	4	0.17635658914728683	63	77
68	28	4	0.17635658914728683	64	77
66	30	4	0.17635658914728683	65	77
66	30	4	0.17635658914728683	66	77
64	32	4	0.17635658914728683	67	77
64	32	4	0.17635658914728683	68	77
62	34	4	0.17635658914728683	69	77
62	34	4	0.17635658914728683	70	77
60	36	4	0.17635658914728683	71	77
60	36	4	0.17635658914728683	72	77
58	38	4	0.17635658914728683	73	77
58	38	4	0.17635658914728683	74	77
56	40	4	0.17635658914728683	75	77
58	42	4	0.17635658914728683	76	77
60	42	4	0.17635658914728683	77	77
66	23.295058139534884	5	0.17635658914728683	1	21
67.22441860465116	22	5	0.17635658914728683	2	21
66	20	5	0.17635658914728683	3	21
68	18	5	0.17635658914728683	4	21
70	19.108071135430915	5	0.17635658914728683	5	21
71.88372093023256	18	5	0.17635658914728683	6	21
72	17.767441860465116	5	0.17635658914728683	7	21
74	17.767441860465116	5	0.17635658914728683	8	21
74.23255813953489	18	5	0.17635658914728683	9	21
74	18.58139534883721	5	0.17635658914728683	10	21
73.6322136089578	20	5	0.17635658914728683	11	21
72	20.801268498942918	5	0.17635658914728683	12	21
70	21.684754521963825	5	0.17635658914728683	13	21
69.61579457364341	22	5	0.17635658914728683	14	21
68	24	5	0.17635658914728683	15	21
68	24	5	0.17635658914728683	16	21
66.23255813953489	26	5	0.17635658914728683	17	21
66	28	5	0.17635658914728683	18	21
64	26	5	0.17635658914728683	19	21
64	24	5	0.17635658914728683	20	21
66	23.295058139534884	5	0.17635658914728683	21	21
80.80126849894292	14	6	0.17635658914728683	1	5
82	14.951155140758875	6	0.17635658914728683	2	5
