x	y	piece_id	level_used	pt_idx	n_pts
0	3.6907586261255108	1	0.28583424872761326	1	80
0.2212221680307429	4	1	0.28583424872761326	2	80
1.6283629046181498	6	1	0.28583424872761326	3	80
2	6.537581994153929	1	0.28583424872761326	4	80
3.066380669624462	8	1	0.28583424872761326	5	80
4	9.32559752275801	1	0.28583424872761326	6	80
4.504800803431586	10	1	0.28583424872761326	7	80
5.956315259288802	12	1	0.28583424872761326	8	80
6	12.059793511872511	1	0.28583424872761326	9	80
7.48851880376965	14	1	0.28583424872761326	10	80
8	14.678271689578208	1	0.28583424872761326	11	80
9.055784084196109	16	1	0.28583424872761326	12	80
10	17.220125007231456	1	0.28583424872761326	13	80
10.639128267722635	18	1	0.28583424872761326	14	80
12	19.677898264825338	1	0.28583424872761326	15	80
12.279229926451338	20	1	0.28583424872761326	16	80
13.999486550305022	22	1	0.28583424872761326	17	80
14	22.00057900339595	1	0.28583424872761326	18	80
15.900115548347937	24	1	0.28583424872761326	19	80
16	24.100928219605606	1	0.28583424872761326	20	80
18	25.99532356769234	1	0.28583424872761326	21	80
18.00524408350764	26	1	0.28583424872761326	22	80
20	27.61648991994594	1	0.28583424872761326	23	80
20.489786381512612	28	1	0.28583424872761326	24	80
22	29.05569898475941	1	0.28583424872761326	25	80
23.365736853392477	30	1	0.28583424872761326	26	80
24	30.381376768164586	1	0.28583424872761326	27	80
26	31.557863921232123	1	0.28583424872761326	28	80
26.738704033315678	32	1	0.28583424872761326	29	80
28	32.667974594291195	1	0.28583424872761326	30	80
30	33.74890734852771	1	0.28583424872761326	31	80
30.474550515733426	34	1	0.28583424872761326	32	80
32	34.69053271451352	1	0.28583424872761326	33	80
34	35.55957829419018	1	0.28583424872761326	34	80
35.042598670138894	36	1	0.28583424872761326	35	80
36	36.354748822324176	1	0.28583424872761326	36	80
38	37.09034665408516	1	0.28583424872761326	37	80
40	37.86928307650458	1	0.28583424872761326	38	80
40.34692636792174	38	1	0.28583424872761326	39	80
42	38.55127185924359	1	0.28583424872761326	40	80
44	39.26593334534583	1	0.28583424872761326	41	80
45.66204584744764	40	1	0.28583424872761326	42	80
46	40.20038787739244	1	0.28583424872761326	43	80
48	41.98736398128611	1	0.28583424872761326	44	80
48.01081902804654	42	1	0.28583424872761326	45	80
48.2229792095629	44	1	0.28583424872761326	46	80
48	44.44818638035886	1	0.28583424872761326	47	80
47.482421570407325	46	1	0.28583424872761326	48	80
46.70968641363651	48	1	0.28583424872761326	49	80
46.18676173896985	50	1	0.28583424872761326	50	80
46.01454876045251	52	1	0.28583424872761326	51	80
46.20214047947152	54	1	0.28583424872761326	52	80
46.60307701559218	56	1	0.28583424872761326	53	80
46.9982801228415	58	1	0.28583424872761326	54	80
47.2731639496335	60	1	0.28583424872761326	55	80
47.44277359273401	62	1	0.28583424872761326	56	80
47.51225465634495	64	1	0.28583424872761326	57	80
47.4158923759165	66	1	0.28583424872761326	58	80
47.09139281101446	68	1	0.28583424872761326	59	80
46.48782557820275	70	1	0.28583424872761326	60	80
46	71.07802460174432	1	0.28583424872761326	61	80
45.56881979422127	72	1	0.28583424872761326	62	80
44.238497745935284	74	1	0.28583424872761326	63	80
44	74.30715173655378	1	0.28583424872761326	64	80
42.47504895504089	76	1	0.28583424872761326	65	80
42	76.51623381147932	1	0.28583424872761326	66	80
40.459289985086635	78	1	0.28583424872761326	67	80
40	78.48906204081702	1	0.28583424872761326	68	80
38.50100419425375	80	1	0.28583424872761326	69	80
38	80.68742115216985	1	0.28583424872761326	70	80
37.15754572640897	82	1	0.28583424872761326	71	80
36.61085042372241	84	1	0.28583424872761326	72	80
36.52069427663333	86	1	0.28583424872761326	73	80
36.6239767699166	88	1	0.28583424872761326	74	80
36.80209670520137	90	1	0.28583424872761326	75	80
37.01120884950545	92	1	0.28583424872761326	76	80
37.23064376899541	94	1	0.28583424872761326	77	80
37.44604970976578	96	1	0.28583424872761326	78	80
37.65223458283836	98	1	0.28583424872761326	79	80
37.85230204371874	100	1	0.28583424872761326	80	80
