x	y	piece_id	level_used	pt_idx	n_pts
82.5114002783376	0	1	0.8745033731828604	1	107
82.67162480318395	2	1	0.8745033731828604	2	107
82.93875575179717	4	1	0.8745033731828604	3	107
83.43561596605221	6	1	0.8745033731828604	4	107
84	7.262474549097543	1	0.8745033731828604	5	107
84.36621629261647	8	1	0.8745033731828604	6	107
84.82661722630276	10	1	0.8745033731828604	7	107
84	11.05086614787974	1	0.8745033731828604	8	107
83.40808453355666	12	1	0.8745033731828604	9	107
82.22663145338363	14	1	0.8745033731828604	10	107
82	14.183976945522666	1	0.8745033731828604	11	107
80	14.691695982637468	1	0.8745033731828604	12	107
78.30302692564536	16	1	0.8745033731828604	13	107
78	16.282421590916663	1	0.8745033731828604	14	107
77.42696069994479	16	1	0.8745033731828604	15	107
76	14.588912540820631	1	0.8745033731828604	16	107
74	14.26941632159444	1	0.8745033731828604	17	107
72.16475360595662	14	1	0.8745033731828604	18	107
72	13.919527824528942	1	0.8745033731828604	19	107
70	13.216742275248594	1	0.8745033731828604	20	107
68.89008356679297	14	1	0.8745033731828604	21	107
68	15.199089937316	1	0.8745033731828604	22	107
66	15.132015452028202	1	0.8745033731828604	23	107
64.8255334897146	16	1	0.8745033731828604	24	107
65.23899724164606	18	1	0.8745033731828604	25	107
66	18.647699526586546	1	0.8745033731828604	26	107
67.7228556575768	20	1	0.8745033731828604	27	107
66	21.816168062971453	1	0.8745033731828604	28	107
65.69456433860466	22	1	0.8745033731828604	29	107
64	23.46448869321723	1	0.8745033731828604	30	107
62.85490241127888	24	1	0.8745033731828604	31	107
62.35123908993401	26	1	0.8745033731828604	32	107
63.173229027370496	28	1	0.8745033731828604	33	107
64	29.183455649786595	1	0.8745033731828604	34	107
64.78046435119737	30	1	0.8745033731828604	35	107
66	30.78757126379625	1	0.8745033731828604	36	107
67.77613273613488	32	1	0.8745033731828604	37	107
68	32.50194155353939	1	0.8745033731828604	38	107
68.51531224394445	34	1	0.8745033731828604	39	107
68	35.0947943960184	1	0.8745033731828604	40	107
66	34.514609616057236	1	0.8745033731828604	41	107
64.5533959150962	34	1	0.8745033731828604	42	107
64	33.622004867067766	1	0.8745033731828604	43	107
62.695972692145006	32	1	0.8745033731828604	44	107
62	31.371146519554696	1	0.8745033731828604	45	107
60	31.430602531706008	1	0.8745033731828604	46	107
59.107634985788806	32	1	0.8745033731828604	47	107
60	32.71538014360242	1	0.8745033731828604	48	107
61.700658245268734	34	1	0.8745033731828604	49	107
62	34.189894706227165	1	0.8745033731828604	50	107
63.732730247141674	36	1	0.8745033731828604	51	107
64	36.308003976200894	1	0.8745033731828604	52	107
65.47291556745797	38	1	0.8745033731828604	53	107
66	38.86794696764359	1	0.8745033731828604	54	107
66.3526167033439	40	1	0.8745033731828604	55	107
66	41.12880101156304	1	0.8745033731828604	56	107
65.20784065559148	42	1	0.8745033731828604	57	107
64	42.61493075953889	1	0.8745033731828604	58	107
62.240896612791076	44	1	0.8745033731828604	59	107
62	44.38982231529128	1	0.8745033731828604	60	107
60.8076529497972	46	1	0.8745033731828604	61	107
60	46.77231716125643	1	0.8745033731828604	62	107
58.33194295419205	48	1	0.8745033731828604	63	107
58	48.17085667044647	1	0.8745033731828604	64	107
56	49.07070320739207	1	0.8745033731828604	65	107
54.55770184878744	50	1	0.8745033731828604	66	107
54	50.56187829018584	1	0.8745033731828604	67	107
52.32776197189724	52	1	0.8745033731828604	68	107
52.39323225525071	54	1	0.8745033731828604	69	107
53.27873173920055	56	1	0.8745033731828604	70	107
53.505750809564844	58	1	0.8745033731828604	71	107
53.239084416385246	60	1	0.8745033731828604	72	107
52.595370602773706	62	1	0.8745033731828604	73	107
52	63.0185265656934	1	0.8745033731828604	74	107
51.13003230967613	64	1	0.8745033731828604	75	107
50	65.05214254194688	1	0.8745033731828604	76	107
48.93405090796713	66	1	0.8745033731828604	77	107
48	67.03272230234985	1	0.8745033731828604	78	107
47.155477114981295	68	1	0.8745033731828604	79	107
46	69.8463550438015	1	0.8745033731828604	80	107
45.901964140953666	70	1	0.8745033731828604	81	107
44.9181100201744	72	1	0.8745033731828604	82	107
44.178672389727886	74	1	0.8745033731828604	83	107
44	74.35889612881475	1	0.8745033731828604	84	107
42.80407420445903	76	1	0.8745033731828604	85	107
42	76.73571327580044	1	0.8745033731828604	86	107
40	77.92452462239618	1	0.8745033731828604	87	107
39.82331476905384	78	1	0.8745033731828604	88	107
38	79.78683491250175	1	0.8745033731828604	89	107
37.84184205034791	80	1	0.8745033731828604	90	107
38	80.3365665515209	1	0.8745033731828604	91	107
38.475485460821034	82	1	0.8745033731828604	92	107
39.73466629089894	84	1	0.8745033731828604	93	107
40	84.33889593030993	1	0.8745033731828604	94	107
41.152344220993015	86	1	0.8745033731828604	95	107
42	87.07051376478984	1	0.8745033731828604	96	107
42.67662299798014	88	1	0.8745033731828604	97	107
44	89.63236168990714	1	0.8745033731828604	98	107
44.279160247876135	90	1	0.8745033731828604	99	107
45.80395144796224	92	1	0.8745033731828604	100	107
46	92.26043342966881	1	0.8745033731828604	101	107
47.18634647330558	94	1	0.8745033731828604	102	107
48	95.05130650080612	1	0.8745033731828604	103	107
48.701441962239365	96	1	0.8745033731828604	104	107
50	97.6389532532522	1	0.8745033731828604	105	107
50.252023030492914	98	1	0.8745033731828604	106	107
51.577803849843264	100	1	0.8745033731828604	107	107
70	16.081593817063595	2	0.8745033731828604	1	5
70.02315390080156	16	2	0.8745033731828604	2	5
70	15.941072806465694	2	0.8745033731828604	3	5
69.89272723598066	16	2	0.8745033731828604	4	5
70	16.081593817063595	2	0.8745033731828604	5	5
69.43801592520936	28	3	0.8745033731828604	1	5
70	28.395950920488698	3	0.8745033731828604	2	5
70.79665517007265	28	3	0.8745033731828604	3	5
70	27.413814624991993	3	0.8745033731828604	4	5
69.43801592520936	28	3	0.8745033731828604	5	5
69.0702671397649	36	4	0.8745033731828604	1	5
70	36.21458502215778	4	0.8745033731828604	2	5
70.28167991514412	36	4	0.8745033731828604	3	5
70	35.60090112627541	4	0.8745033731828604	4	5
69.0702671397649	36	4	0.8745033731828604	5	5
100	13.709802147391251	5	0.8745033731828604	1	8
99.301445015214	14	5	0.8745033731828604	2	8
99.63991825508644	16	5	0.8745033731828604	3	8
98.89396350047562	18	5	0.8745033731828604	4	8
98	19.991983698155764	5	0.8745033731828604	5	8
97.99725822194529	20	5	0.8745033731828604	6	8
98	20.000817940095583	5	0.8745033731828604	7	8
100	20.37357198605157	5	0.8745033731828604	8	8
90.54107843688911	0	6	0.8745033731828604	1	10
92	1.9783728229511475	6	0.8745033731828604	2	10
92.01598174931883	2	6	0.8745033731828604	3	10
93.74773603337816	4	6	0.8745033731828604	4	10
94	4.217952763897961	6	0.8745033731828604	5	10
95.88946896008545	6	6	0.8745033731828604	6	10
96	6.066921257118607	6	0.8745033731828604	7	10
98	7.049973397078967	6	0.8745033731828604	8	10
99.64860652411967	8	6	0.8745033731828604	9	10
100	8.115065156416406	6	0.8745033731828604	10	10
